74:60:FA:9C:D6:1D,-66,-50,-76,1
5C:1D:D9:D3:04:30,-81.46666667,-55.42028986,-78.14925373,1
6C:4D:73:3B:FC:2D,-78.95,-61.25454545,-80.06557377,1
9C:B2:B2:6D:06:91,-84.48275862,-54.83333333,-82.79245283,1
74:60:FA:9C:D6:1D,-67.33333333,-50.66666667,-74.90909091,1
5C:1D:D9:D3:04:30,-79.69230769,-54.66666667,-77.9047619,1
6C:4D:73:3B:FC:2D,-79.02857143,-57.81818182,-81.16666667,1
9C:B2:B2:6D:06:91,-83.72173913,-56.09550562,-83.88935282,1
74:60:FA:9C:D6:1D,-67.11111111,-58,-75,1
5C:1D:D9:D3:04:30,-79.23809524,-54.09090909,-78,1
6C:4D:73:3B:FC:2D,-75.86206897,-57.44444444,-78.73684211,1
9C:B2:B2:6D:06:91,-85.53333333,-56.17105263,-83.60356347,1
74:60:FA:9C:D6:1D,-68.23636364,-50,-74.47798742,1
5C:1D:D9:D3:04:30,-80.66666667,-55.31034483,0,1
6C:4D:73:3B:FC:2D,-71.96396396,-46.10404624,-84.01574803,1
9C:B2:B2:6D:06:91,-85.14285714,-56.23768116,-83.3133515,1
74:60:FA:9C:D6:1D,-66.37837838,-49.09558824,-74.55131965,1
5C:1D:D9:D3:04:30,-79.6,-54,-79.6,1
6C:4D:73:3B:FC:2D,-72.47058824,-44.60264901,-80.11009174,1
9C:B2:B2:6D:06:91,-82.75949367,-57.93333333,-82.37555887,1
74:60:FA:9C:D6:1D,-66.17283951,-48.02325581,-74.2962963,1
5C:1D:D9:D3:04:30,-79.09803922,-56.64197531,-77.33333333,1
6C:4D:73:3B:FC:2D,-73.41176471,-44.23809524,-79.60142349,1
9C:B2:B2:6D:06:91,-82.48387097,-54.36781609,-84.01315789,1
74:60:FA:9C:D6:1D,-67.57575758,-48.46445498,-74.10738255,1
5C:1D:D9:D3:04:30,-78.30188679,-54.24390244,-77.92982456,1
6C:4D:73:3B:FC:2D,-75.93548387,-44.18666667,-82.03157895,1
5C:1D:D9:D3:04:30,-81.39393939,-55.60846561,-77.89041096,1
9C:B2:B2:6D:06:91,-84.22222222,-57.64217252,-83.12280702,1
74:60:FA:9C:D6:1D,-66.69863014,-49.33333333,-75.57312253,1
6C:4D:73:3B:FC:2D,-78.59375,-55.66666667,-83.96938776,1
9C:B2:B2:6D:06:91,-84.76190476,-59.7483871,-82.71172962,1
74:60:FA:9C:D6:1D,-66,-48.58823529,-74.4,1
5C:1D:D9:D3:04:30,-82.45454545,-55.14285714,-77.63636364,1
6C:4D:73:3B:FC:2D,-72.17460317,-47.52380952,-83.8,1
9C:B2:B2:6D:06:91,-84.95744681,-62.08602151,-80.85714286,1
74:60:FA:9C:D6:1D,-65.81818182,-47.96190476,-73.952,1
5C:1D:D9:D3:04:30,-80.15625,-55.2,-76.56,1
6C:4D:73:3B:FC:2D,-69.80912863,-47.57869249,-79.26108374,1
5C:1D:D9:D3:04:30,-83,-55.6,-78,1
9C:B2:B2:6D:06:91,-82.58823529,-57.63636364,-82.03896104,1
74:60:FA:9C:D6:1D,-66.42857143,-48.10135135,-73,1
6C:4D:73:3B:FC:2D,-72.76855895,-49.98322851,-72.27184466,1
9C:B2:B2:6D:06:91,-83,-60.14285714,-82,1
74:60:FA:9C:D6:1D,-65.85074627,-48.01754386,-75.97026022,1
5C:1D:D9:D3:04:30,-76.73684211,-55.77777778,-78,1
6C:4D:73:3B:FC:2D,-68.14414414,-45.86909091,-74.7854251,1
9C:B2:B2:6D:06:91,-82.28571429,-58.4279476,-80.54662379,1
74:60:FA:9C:D6:1D,-64.66666667,-47.33333333,-76,1
5C:1D:D9:D3:04:30,-80,-57.05882353,-80,1
6C:4D:73:3B:FC:2D,-70.64044944,-51.65384615,-72.19928826,1
9C:B2:B2:6D:06:91,-83.23636364,-56.16,-81.91585761,1
74:60:FA:9C:D6:1D,-66.25,-48.85714286,-75.55555556,1
5C:1D:D9:D3:04:30,-80.73333333,-53.96590909,-81.92258065,1
6C:4D:73:3B:FC:2D,-81.40594059,-51.48543689,-77.8700361,1
9C:B2:B2:6D:06:91,-83.45945946,-57.69736842,-83.03543307,1
74:60:FA:9C:D6:1D,-65.2,-49,-74,1
5C:1D:D9:D3:04:30,-80,-54.64516129,-78.57142857,1
6C:4D:73:3B:FC:2D,-68.91428571,-43.12290503,-74.0304878,1
9C:B2:B2:6D:06:91,-84.93023256,-53.55555556,-81.89719626,1
74:60:FA:9C:D6:1D,-64.28571429,-49.11111111,-74,1
5C:1D:D9:D3:04:30,-79.48387097,-55.15789474,-77.42857143,1
6C:4D:73:3B:FC:2D,-73.65765766,-45.20754717,-78.31205674,1
9C:B2:B2:6D:06:91,-81.66666667,-58.54166667,-79.18248175,1
74:60:FA:9C:D6:1D,-64,-49.40740741,0,1
5C:1D:D9:D3:04:30,-78.15384615,-54.2,-78.10169492,1
6C:4D:73:3B:FC:2D,-74.22222222,-42.17120623,-81.4490566,1
9C:B2:B2:6D:06:91,-80,-55.38461538,-83.2,1
74:60:FA:9C:D6:1D,-64.52083333,-47.68852459,-75.74297189,1
5C:1D:D9:D3:04:30,-79.72727273,-55.3125,-78.75,1
6C:4D:73:3B:FC:2D,-71.96904025,-53.98773006,-82.20408163,1
9C:B2:B2:6D:06:91,-80.58823529,-55.92,-82.21052632,1
74:60:FA:9C:D6:1D,-64.66206897,-49.78723404,-74.86875,1
5C:1D:D9:D3:04:30,-79.18181818,-54.86363636,-77.25714286,1
6C:4D:73:3B:FC:2D,-71.30487805,-46.87116564,-79.9787234,1
9C:B2:B2:6D:06:91,-79.5,-57.38028169,-79.9378882,1
74:60:FA:9C:D6:1D,-66.21505376,-47.99452055,-75.28461538,1
5C:1D:D9:D3:04:30,-81,-54,-77.66666667,1
6C:4D:73:3B:FC:2D,-68.91620112,-44.0203666,-79.29707113,1
5C:1D:D9:D3:04:30,-79,-55.90697674,-79.4,1
9C:B2:B2:6D:06:91,-81.71428571,-61.64705882,-81.33333333,1
74:60:FA:9C:D6:1D,-66.42666667,-47.30463576,-74.3269962,1
6C:4D:73:3B:FC:2D,-68.8447205,-45.55857385,-81.552,1
9C:B2:B2:6D:06:91,-80,-56.92307692,0,1
74:60:FA:9C:D6:1D,-67.75,-47.38095238,-73.98657718,1
5C:1D:D9:D3:04:30,-77.83673469,-55.73684211,-78.08695652,1
6C:4D:73:3B:FC:2D,-77.97222222,-42.83018868,-81.83240223,1
9C:B2:B2:6D:06:91,-80.98947368,-56.72847682,-87.66666667,1
74:60:FA:9C:D6:1D,-67.68,-50.92857143,-74.71794872,1
5C:1D:D9:D3:04:30,-78.45454545,-59,-78.15384615,1
6C:4D:73:3B:FC:2D,-69.52631579,-45.8028169,-81.65591398,1
5C:1D:D9:D3:04:30,-76,-55.74358974,-77.58695652,1
9C:B2:B2:6D:06:91,-82.73684211,-60.1509434,-83.85714286,1
74:60:FA:9C:D6:1D,-67.0625,-49.06220096,-74.96418733,1
6C:4D:73:3B:FC:2D,-70.89361702,-46.50666667,-83.1409396,1
9C:B2:B2:6D:06:91,-80.17647059,-60.66666667,-83.03797468,1
74:60:FA:9C:D6:1D,-67.23529412,-48.84615385,-75,1
5C:1D:D9:D3:04:30,-74.72413793,-54.76190476,-78.19393939,1
6C:4D:73:3B:FC:2D,-73.45714286,-49.01477833,-81.95238095,1
5C:1D:D9:D3:04:30,-75.1559633,-55.50485437,-79.44705882,1
9C:B2:B2:6D:06:91,-82.3,-58.6,-82.72,1
74:60:FA:9C:D6:1D,-67.25,-47.5,-74,1
6C:4D:73:3B:FC:2D,-70.42105263,-42.84132841,-82.70588235,1
9C:B2:B2:6D:06:91,-81.08641975,-58.03846154,-82.03125,1
74:60:FA:9C:D6:1D,-68,-47,-74,1
5C:1D:D9:D3:04:30,-76.66666667,-56.66666667,-77,1
6C:4D:73:3B:FC:2D,-71.94444444,-45.94594595,-77.91666667,1
9C:B2:B2:6D:06:91,-81.97101449,-59.13907285,-82.74551971,1
74:60:FA:9C:D6:1D,-66.66666667,0,0,1
5C:1D:D9:D3:04:30,-77.8,-56.01459854,-76.78688525,1
6C:4D:73:3B:FC:2D,-73.31746032,-52.57435897,-79.76731302,1
9C:B2:B2:6D:06:91,-80.86363636,-60.51219512,-83.11764706,1
74:60:FA:9C:D6:1D,-65.06666667,-48,-75.5,1
5C:1D:D9:D3:04:30,-80,-54.13043478,-77.16723549,1
6C:4D:73:3B:FC:2D,-69.84827586,-37.16083916,-79.16491228,1
9C:B2:B2:6D:06:91,-81.15789474,-58.45833333,-83.96923077,1
74:60:FA:9C:D6:1D,-66,-47.6,-75.94382022,1
5C:1D:D9:D3:04:30,-78.54545455,-55.11111111,-78,1
6C:4D:73:3B:FC:2D,-72.03921569,-57.1257485,-80.45810056,1
9C:B2:B2:6D:06:91,-83.80952381,-58.38095238,-85,1
74:60:FA:9C:D6:1D,-66.0125,-47.48275862,-74.91008174,1
5C:1D:D9:D3:04:30,-78,-56.6,-78.41791045,1
6C:4D:73:3B:FC:2D,-68.23611111,-40.90441176,-85.15294118,1
9C:B2:B2:6D:06:91,-80.22222222,-59.33333333,-84,1
74:60:FA:9C:D6:1D,-66,-47.74468085,-75.1713555,1
5C:1D:D9:D3:04:30,-78,-53.47826087,-77.6,1
6C:4D:73:3B:FC:2D,-68.67368421,-46.85551331,-80.17716535,1
9C:B2:B2:6D:06:91,-80,-60.09756098,-84.09756098,1
74:60:FA:9C:D6:1D,-66.1625,-49.2371134,-74.62025316,1
5C:1D:D9:D3:04:30,-79,-53.72727273,-77.71428571,1
6C:4D:73:3B:FC:2D,-68.90196078,-43.95477387,-80.997921,1
9C:B2:B2:6D:06:91,-78.66666667,-61.14285714,-84,1
74:60:FA:9C:D6:1D,-66,-84,-74,1
5C:1D:D9:D3:04:30,-78.15789474,-55.97260274,-77.5625,1
6C:4D:73:3B:FC:2D,-74.1981982,-42.49604222,-83.34545455,1
9C:B2:B2:6D:06:91,-80.33333333,-57.14285714,-82.36363636,1
74:60:FA:9C:D6:1D,-64,-84,-74,1
5C:1D:D9:D3:04:30,-80.33333333,-58,-79.5,1
6C:4D:73:3B:FC:2D,-77.53472222,-52.03940887,-81.29432624,1
5C:1D:D9:D3:04:30,-82.4,-56.125,-82.57142857,1
9C:B2:B2:6D:06:91,-79,-54,-82,1
74:60:FA:9C:D6:1D,0,-49.33333333,-75.33333333,1
6C:4D:73:3B:FC:2D,-75.43165468,-49.51470588,-81.41791045,1
9C:B2:B2:6D:06:91,-80.92857143,-55.76190476,-84.4,1
74:60:FA:9C:D6:1D,-65.2,-49.23809524,-74.6,1
5C:1D:D9:D3:04:30,-77.2173913,-57.38095238,-78.12987013,1
6C:4D:73:3B:FC:2D,-75.7540107,-45.21448468,-81.24561404,1
9C:B2:B2:6D:06:91,-81.41666667,-56.5210728,-82.59701493,1
74:60:FA:9C:D6:1D,0,-48,-74.66666667,1
5C:1D:D9:D3:04:30,-79.2,-54.64705882,-78.45054945,1
6C:4D:73:3B:FC:2D,-73.11790393,-45.45626478,-82.82882883,1
9C:B2:B2:6D:06:91,-80.33333333,-59.75,-80.66666667,1
74:60:FA:9C:D6:1D,-65.75,-49.2,-74,1
5C:1D:D9:D3:04:30,-80.3,-58.16666667,-79.66666667,1
6C:4D:73:3B:FC:2D,-74.46153846,-60.88571429,-80,1
9C:B2:B2:6D:06:91,-82.3,-56.94117647,-80.83333333,1
74:60:FA:9C:D6:1D,-65.94219653,-50.94389439,-74.25678119,1
5C:1D:D9:D3:04:30,-79.83333333,-54.34146341,-79.85714286,1
6C:4D:73:3B:FC:2D,-74.13333333,-47.21311475,-78.78787879,1
9C:B2:B2:6D:06:91,-66.09090909,-35.96551724,-76.07792208,1
74:60:FA:9C:D6:1D,-66.2739726,-48.44578313,-76.82857143,1
5C:1D:D9:D3:04:30,-73.2,-47.75438596,-81.688,1
6C:4D:73:3B:FC:2D,-74.61538462,-53.43243243,-77.25384615,1
5C:1D:D9:D3:04:30,-65.01886792,-44.36153846,-78.57522124,1
9C:B2:B2:6D:06:91,-64.9929078,-45.35227273,-68.54878049,1
74:60:FA:9C:D6:1D,-72.01923077,-55.99462366,-68.34944238,1
6C:4D:73:3B:FC:2D,-81.33333333,-51.92783505,-74.37704918,1
5C:1D:D9:D3:04:30,-66,-51.375,-68.48739496,1
9C:B2:B2:6D:06:91,-66.58299595,-46.14420063,-69.0367893,1
74:60:FA:9C:D6:1D,-72.17142857,-62.63157895,-67.33333333,1
6C:4D:73:3B:FC:2D,-76.26206897,-49.95948435,-78.66930693,1
9C:B2:B2:6D:06:91,-66.66666667,-45.69230769,-72.4375,1
74:60:FA:9C:D6:1D,-72.62721893,-57.66101695,-69.81967213,1
5C:1D:D9:D3:04:30,-62.11111111,-38.31372549,-67.71428571,1
6C:4D:73:3B:FC:2D,-73.3307393,-48.52836879,-77.17001828,1
9C:B2:B2:6D:06:91,-63.33333333,-56.4,-67.33333333,1
74:60:FA:9C:D6:1D,-71,-58.57142857,-70,1
5C:1D:D9:D3:04:30,-69.92307692,-44.1,-63.41666667,1
6C:4D:73:3B:FC:2D,-69.42553191,-52.57373737,-77.04186047,1
9C:B2:B2:6D:06:91,-64.18181818,-38.28571429,-66,1
74:60:FA:9C:D6:1D,-70,-58.73684211,-70,1
5C:1D:D9:D3:04:30,-68.98591549,-44.26771654,-66.2629108,1
6C:4D:73:3B:FC:2D,-71.88,-52.90776699,-75.78552279,1
9C:B2:B2:6D:06:91,-65.89312977,-53.33333333,-67.10204082,1
74:60:FA:9C:D6:1D,-72.5,-57,-68.8,1
5C:1D:D9:D3:04:30,-72.76470588,-46.13919414,-69.12916667,1
6C:4D:73:3B:FC:2D,-72.53333333,-54.048583,-78.68013468,1
9C:B2:B2:6D:06:91,-65.8125,-48.73224044,-68.94382022,1
74:60:FA:9C:D6:1D,-72,-56,-66.66666667,1
5C:1D:D9:D3:04:30,-68.96078431,-45.50537634,-70.0057971,1
6C:4D:73:3B:FC:2D,-72.67132867,-58.03833866,-80.04444444,1
9C:B2:B2:6D:06:91,-64.9375,-56.24324324,-66.89171975,1
74:60:FA:9C:D6:1D,-73,-58,0,1
5C:1D:D9:D3:04:30,-70.29268293,-43.96347032,-69.43859649,1
6C:4D:73:3B:FC:2D,-72.90384615,-56.50549451,-78.6446281,1
9C:B2:B2:6D:06:91,-67.81395349,-39.88764045,-69.43421053,1
74:60:FA:9C:D6:1D,-73.67272727,-59.38,-69.40414508,1
5C:1D:D9:D3:04:30,-70.6,-43.81818182,-71.05555556,1
6C:4D:73:3B:FC:2D,-71.68085106,-53.15270936,-75.05205479,1
9C:B2:B2:6D:06:91,-65.09090909,-41.28,-68.25,1
74:60:FA:9C:D6:1D,-72.67857143,-61.62622951,-69.50985222,1
5C:1D:D9:D3:04:30,-72.03703704,-45.2,-71.17460317,1
6C:4D:73:3B:FC:2D,-78.88333333,-51.36492891,-76.83848797,1
9C:B2:B2:6D:06:91,-66.13333333,-42.67272727,-73.13402062,1
74:60:FA:9C:D6:1D,-72.78740157,-60.07017544,-69.92857143,1
5C:1D:D9:D3:04:30,-71.38461538,-44.14814815,-70.25974026,1
6C:4D:73:3B:FC:2D,-72.71794872,-55.69105691,-74.65777778,1
9C:B2:B2:6D:06:91,-66.21333333,-39.28755365,-71.11111111,1
74:60:FA:9C:D6:1D,-75,-58.5,-68,1
5C:1D:D9:D3:04:30,-69.74390244,-50.41237113,-69.13043478,1
6C:4D:73:3B:FC:2D,-76.46153846,-60.7804878,-77.4,1
9C:B2:B2:6D:06:91,-64.07317073,-44.7007874,-71.35504886,1
74:60:FA:9C:D6:1D,-76,0,0,1
5C:1D:D9:D3:04:30,-74,-50.43589744,-70.21428571,1
6C:4D:73:3B:FC:2D,-76.97887324,-55.90513834,-81.98058252,1
9C:B2:B2:6D:06:91,-65.24752475,-45.09278351,-70.51968504,1
74:60:FA:9C:D6:1D,-72,-59.33333333,-68.5,1
5C:1D:D9:D3:04:30,-71.9375,-50.1443299,-64,1
6C:4D:73:3B:FC:2D,-74.3960396,-55.9123506,-76.39111111,1
9C:B2:B2:6D:06:91,-63.78313253,-49.06521739,-69.35652174,1
74:60:FA:9C:D6:1D,-72.36363636,-54.42105263,-67.33333333,1
5C:1D:D9:D3:04:30,-73.53333333,-47.32738095,-72.87528345,1
6C:4D:73:3B:FC:2D,-72.44642857,-54.31836735,-76.76923077,1
9C:B2:B2:6D:06:91,-64.83116883,-41.36283186,-69.07272727,1
74:60:FA:9C:D6:1D,0,0,-68,1
5C:1D:D9:D3:04:30,-75.22222222,-50,-72,1
6C:4D:73:3B:FC:2D,-72.63414634,-51.86440678,-80.34090909,1
9C:B2:B2:6D:06:91,-64.10526316,-44.32,-69.78504673,1
74:60:FA:9C:D6:1D,-72.40277778,-57.13953488,-68.05970149,1
5C:1D:D9:D3:04:30,-76.5,-46.13207547,-72.08695652,1
6C:4D:73:3B:FC:2D,-74,-54.07142857,-81.86363636,1
9C:B2:B2:6D:06:91,-65.9375,-47.19170984,-69.97419355,1
74:60:FA:9C:D6:1D,-73.27272727,-54.85365854,-68.75661376,1
5C:1D:D9:D3:04:30,-72,-47.9047619,-71.69230769,1
6C:4D:73:3B:FC:2D,-70.82758621,-53.76923077,-80,1
9C:B2:B2:6D:06:91,-64.85714286,-62.10619469,-71.62573099,1
74:60:FA:9C:D6:1D,-73.12727273,-55.53703704,-69.87951807,1
5C:1D:D9:D3:04:30,-73.38983051,-49.80099502,-72.91363636,1
6C:4D:73:3B:FC:2D,-70.90322581,-55.46067416,-80,1
9C:B2:B2:6D:06:91,-65.87368421,-42.32283465,-72.60493827,1
74:60:FA:9C:D6:1D,-73.04494382,-56.58389262,-68.01320132,1
5C:1D:D9:D3:04:30,-73.78021978,-46.73684211,-72.47619048,1
6C:4D:73:3B:FC:2D,-74.85714286,-53.5,-70,1
5C:1D:D9:D3:04:30,-73.33333333,-49.26773455,-74.1025641,1
9C:B2:B2:6D:06:91,-63.79310345,-51.02564103,-67.42857143,1
74:60:FA:9C:D6:1D,-72.62135922,-56.3989899,-69.01382488,1
6C:4D:73:3B:FC:2D,-76.44444444,-50.56666667,-73.11111111,1
9C:B2:B2:6D:06:91,-64.48739496,-40.07272727,-69.83561644,1
74:60:FA:9C:D6:1D,-72.95454545,-55.94771242,-67.2392638,1
5C:1D:D9:D3:04:30,-73.66666667,-45.62616822,-73.66321244,1
6C:4D:73:3B:FC:2D,-71.76744186,-52.73170732,-78.62365591,1
9C:B2:B2:6D:06:91,-64.70588235,-47.44262295,-69.70526316,1
74:60:FA:9C:D6:1D,-73.66666667,-56.82352941,-70,1
5C:1D:D9:D3:04:30,-69.49019608,-47.02978723,-68.84931507,1
6C:4D:73:3B:FC:2D,-71.72173913,-51.94871795,-81.11363636,1
9C:B2:B2:6D:06:91,-65.09677419,-47.11450382,-69.46478873,1
74:60:FA:9C:D6:1D,0,-60,-72.28571429,1
5C:1D:D9:D3:04:30,-68.97297297,-46.28660436,-67.74297189,1
6C:4D:73:3B:FC:2D,-73.46153846,-55.18918919,-79.14285714,1
5C:1D:D9:D3:04:30,-73.56756757,-47.12820513,-68.3125,1
9C:B2:B2:6D:06:91,-74.53608247,-46.99669967,-73.3442623,1
74:60:FA:9C:D6:1D,0,-56.92307692,-70,1
6C:4D:73:3B:FC:2D,-72.81481481,-58,-80.7,1
74:60:FA:9C:D6:1D,-72.75,-61,-71.89473684,1
5C:1D:D9:D3:04:30,-68.50617284,-50.54320988,-72.03482046,1
6C:4D:73:3B:FC:2D,-73.25,-56.15068493,-79.12,1
74:60:FA:9C:D6:1D,-72.57142857,-63,-71.6,1
5C:1D:D9:D3:04:30,-69.17073171,-51.52879581,-78.73038516,1
6C:4D:73:3B:FC:2D,-71.6,-52.28093645,-81.35099338,1
5C:1D:D9:D3:04:30,-69.95918367,-44.5,-73.74193548,1
74:60:FA:9C:D6:1D,-73.33658537,-59.78640777,-71.69,1
6C:4D:73:3B:FC:2D,-76.24,-52.34604106,-78.91752577,1
74:60:FA:9C:D6:1D,-73.32934132,-57.70680628,-70.40571429,1
5C:1D:D9:D3:04:30,-67.71428571,-48.55555556,-73.06666667,1
6C:4D:73:3B:FC:2D,-74.43697479,-52.53439153,-75.46543779,1
74:60:FA:9C:D6:1D,-73.58208955,-60.28571429,-72.72727273,1
5C:1D:D9:D3:04:30,-69.46153846,-47.93548387,-78,1
6C:4D:73:3B:FC:2D,-73.60747664,-42.07361963,-76.18430034,1
74:60:FA:9C:D6:1D,-73.9375,-59.125,-69.79574468,1
5C:1D:D9:D3:04:30,-67,-46.37037037,-82,1
6C:4D:73:3B:FC:2D,-80.20689655,-51.50617284,-77.45695364,1
74:60:FA:9C:D6:1D,-74,-60.66666667,0,1
5C:1D:D9:D3:04:30,-67.5,-50,-86,1
6C:4D:73:3B:FC:2D,-76.31578947,-44.08411215,-77.30952381,1
74:60:FA:9C:D6:1D,-72.4,-58.66666667,-67,1
5C:1D:D9:D3:04:30,-68,-50.4,-85.71428571,1
6C:4D:73:3B:FC:2D,-71.97530864,-52.46666667,-77.73684211,1
74:60:FA:9C:D6:1D,-70,-58,-68.125,1
5C:1D:D9:D3:04:30,-65,-51.45454545,-84,1
6C:4D:73:3B:FC:2D,-72.97354497,-52.17948718,-79.18218623,1
74:60:FA:9C:D6:1D,0,-59.75,-72,1
5C:1D:D9:D3:04:30,-68.15384615,-50,-81.33333333,1
6C:4D:73:3B:FC:2D,-73.68205128,-51.34117647,-76.83127572,1
74:60:FA:9C:D6:1D,-71.33333333,-58.66666667,0,1
5C:1D:D9:D3:04:30,-67.8,-50.35164835,-82,1
6C:4D:73:3B:FC:2D,-73.10505837,-51.345,-82.42913386,1
5C:1D:D9:D3:04:30,-66.98666667,-49.83783784,-85.74468085,1
74:60:FA:9C:D6:1D,-74.125,-56,-67.5,1
6C:4D:73:3B:FC:2D,-73.1754386,-53.15915916,-82.17821782,1
74:60:FA:9C:D6:1D,-72.8,-57.33333333,-68,1
5C:1D:D9:D3:04:30,-67,-50.5,-85.72631579,1
6C:4D:73:3B:FC:2D,-76.43404255,-52.16489362,-79.23178808,1
74:60:FA:9C:D6:1D,-73.6,-56.66666667,-68,1
5C:1D:D9:D3:04:30,-67.64705882,-48.51376147,-84.16666667,1
6C:4D:73:3B:FC:2D,-73.5,-50.08,-77.2173913,1
74:60:FA:9C:D6:1D,-75.33333333,-58.94117647,-68,1
5C:1D:D9:D3:04:30,-71.08108108,-52.6539924,-83.93650794,1
6C:4D:73:3B:FC:2D,-78.10526316,-53.64705882,-68.72727273,1
5C:1D:D9:D3:04:30,-68.5,-54.2173913,-81.65363128,1
74:60:FA:9C:D6:1D,0,0,-78,1
6C:4D:73:3B:FC:2D,-78,-60,-66,1
5C:1D:D9:D3:04:30,-70,-56,0,1
6C:4D:73:3B:FC:2D,-78,-81,-53.5,2
5C:1D:D9:D3:04:30,0,-80,0,2
6C:4D:73:3B:FC:2D,0,-80,-50.22222222,2
74:60:FA:9C:D6:1D,0,0,-48.14285714,2
5C:1D:D9:D3:04:30,-85.33333333,-81,-51.39285714,2
6C:4D:73:3B:FC:2D,0,-85,-53.71428571,2
74:60:FA:9C:D6:1D,0,0,-59.78947368,2
5C:1D:D9:D3:04:30,0,-80,-46.38095238,2
6C:4D:73:3B:FC:2D,0,-74,-46.07692308,2
74:60:FA:9C:D6:1D,0,-80,-38.34782609,2
5C:1D:D9:D3:04:30,-84.57142857,-77.89189189,-42.54285714,2
6C:4D:73:3B:FC:2D,0,-81,-44.4,2
74:60:FA:9C:D6:1D,-81.33333333,0,-40.5,2
5C:1D:D9:D3:04:30,0,-78.28571429,-39.25925926,2
6C:4D:73:3B:FC:2D,-86,-81.5,-69.6,2
74:60:FA:9C:D6:1D,0,-78,-32,2
5C:1D:D9:D3:04:30,0,-78.18181818,-39.94594595,2
6C:4D:73:3B:FC:2D,0,-83.07692308,-50.05882353,2
74:60:FA:9C:D6:1D,0,0,-62,2
5C:1D:D9:D3:04:30,-88,0,-48.4,2
6C:4D:73:3B:FC:2D,0,-75.84615385,-48.09009009,2
74:60:FA:9C:D6:1D,-81,0,-51,2
5C:1D:D9:D3:04:30,0,-86,-40.11764706,2
6C:4D:73:3B:FC:2D,0,-74,-49,2
74:60:FA:9C:D6:1D,0,-76,-46,2
5C:1D:D9:D3:04:30,-86,-86,-38,2
6C:4D:73:3B:FC:2D,-86,-72,-50,2
5C:1D:D9:D3:04:30,-85,-85.14285714,-41.53333333,2
74:60:FA:9C:D6:1D,-81,-79.42857143,0,2
6C:4D:73:3B:FC:2D,0,-74.28571429,-50,2
74:60:FA:9C:D6:1D,0,0,-51,2
5C:1D:D9:D3:04:30,-86.4,-88,-42.84210526,2
6C:4D:73:3B:FC:2D,0,-74.72727273,-49,2
74:60:FA:9C:D6:1D,0,0,-53,2
5C:1D:D9:D3:04:30,-84.4,-86,-56.625,2
6C:4D:73:3B:FC:2D,0,-74,0,2
74:60:FA:9C:D6:1D,0,-66,-47,2
5C:1D:D9:D3:04:30,-82,0,-46,2
6C:4D:73:3B:FC:2D,-86,-74.61538462,0,2
5C:1D:D9:D3:04:30,-88,0,-47.12820513,2
6C:4D:73:3B:FC:2D,0,0,-48,2
74:60:FA:9C:D6:1D,0,0,-49.5,2
5C:1D:D9:D3:04:30,0,0,-47.33333333,2
6C:4D:73:3B:FC:2D,0,-76,-48,2
74:60:FA:9C:D6:1D,0,0,-53.33333333,2
5C:1D:D9:D3:04:30,0,0,-46,2
6C:4D:73:3B:FC:2D,0,-76,-47.92307692,2
74:60:FA:9C:D6:1D,-86,-69.4,0,2
5C:1D:D9:D3:04:30,0,0,-46.74285714,2
6C:4D:73:3B:FC:2D,-86,0,-47,2
5C:1D:D9:D3:04:30,-86,0,-45.25714286,2
74:60:FA:9C:D6:1D,-88,-68,0,2
6C:4D:73:3B:FC:2D,0,-74,-48,2
74:60:FA:9C:D6:1D,0,-68.66666667,-47.5,2
5C:1D:D9:D3:04:30,-86,-86,-45.84117647,2
6C:4D:73:3B:FC:2D,0,-74,-47.88235294,2
74:60:FA:9C:D6:1D,-82,-71.5,-49.33333333,2
5C:1D:D9:D3:04:30,-86,-86,-45.36037234,2
6C:4D:73:3B:FC:2D,0,-72.70588235,-48.47058824,2
74:60:FA:9C:D6:1D,0,-68,0,2
5C:1D:D9:D3:04:30,0,0,-45,2
6C:4D:73:3B:FC:2D,0,-74,-48,2
74:60:FA:9C:D6:1D,0,0,-50.4,2
5C:1D:D9:D3:04:30,-90,0,-45.65517241,2
6C:4D:73:3B:FC:2D,0,-74,-72,2
5C:1D:D9:D3:04:30,-84,0,-45.79310345,2
74:60:FA:9C:D6:1D,0,0,-48,2
6C:4D:73:3B:FC:2D,0,-73.71428571,-48.5,2
74:60:FA:9C:D6:1D,0,-69,-49.33333333,2
5C:1D:D9:D3:04:30,-88,0,-45.61111111,2
6C:4D:73:3B:FC:2D,0,-76,-48.25,2
74:60:FA:9C:D6:1D,0,-70.75,-51.75,2
5C:1D:D9:D3:04:30,0,0,-44.66666667,2
6C:4D:73:3B:FC:2D,-86,-74,-47.71428571,2
74:60:FA:9C:D6:1D,0,-72,-48,2
5C:1D:D9:D3:04:30,0,0,-46,2
6C:4D:73:3B:FC:2D,0,0,-46,2
74:60:FA:9C:D6:1D,0,0,-51.5,2
5C:1D:D9:D3:04:30,0,-85,-44.8,2
6C:4D:73:3B:FC:2D,0,-76.5,-49,2
74:60:FA:9C:D6:1D,-87,0,-52,2
5C:1D:D9:D3:04:30,0,0,-45.6,2
6C:4D:73:3B:FC:2D,-84,-73.14285714,-46.26086957,2
5C:1D:D9:D3:04:30,0,0,-46.07272727,2
6C:4D:73:3B:FC:2D,0,-76.33333333,-54.15384615,2
