4 1:-66.8 2:-77.33333333 3:-77
4 1:-65.90217391 2:-78.88757396 3:-79.88571429
1 1:-66.69863014 2:-49.33333333 3:-75.57312253
3 1:0 2:-74 3:0
1 1:-66.25 2:-48.85714286 3:-75.55555556
3 1:-55.11111111 2:-75.33333333 3:-82.66666667
3 1:-63.66666667 2:-70.2 3:-84.8
3 1:0 2:-68 3:0
4 1:-75.4 2:0 3:0
2 1:0 2:0 3:-56
3 1:-54.87912088 2:-63.94444444 3:-83.0952381
3 1:-57.77777778 2:-73.33333333 3:0
3 1:-56.25 2:-64 3:-82.10434783
2 1:0 2:0 3:-46
2 1:-84 2:-79.52697095 3:-53.01820546
1 1:-74.82051282 2:-48.70995671 3:-79.25384615
3 1:-55.05 2:-58.80769231 3:0
2 1:0 2:-86 3:-40.11764706
2 1:0 2:0 3:-52
1 1:-74.1369863 2:-55.42857143 3:-75.44262295
1 1:-70.90322581 2:-55.46067416 3:-80
2 1:-85.33333333 2:-81 3:-51.39285714
1 1:-74.53608247 2:-46.99669967 3:-73.3442623
2 1:0 2:-80.71641791 3:-56.93473684
1 1:-72.4 2:-58.66666667 3:-67
3 1:-52.36842105 2:-58.28571429 3:0
1 1:-66.21333333 2:-39.28755365 3:-71.11111111
1 1:-73.10505837 2:-51.345 3:-82.42913386
3 1:-56.98305085 2:-65.41714286 3:-80.52702703
3 1:-53.30769231 2:-57.19354839 3:0
1 1:0 2:0 3:-68
3 1:-57.4 2:-63.28571429 3:-85.61904762
2 1:0 2:0 3:-46
4 1:-64.25 2:-82 3:-76.39344262
3 1:-50.32291667 2:-63.75 3:0
1 1:-66.42666667 2:-47.30463576 3:-74.3269962
4 1:-69.44 2:-74.61157025 3:-77.37234043
1 1:-72.75 2:-61 3:-71.89473684
1 1:-72 2:-60 3:-79.33333333
1 1:-81.39393939 2:-55.60846561 3:-77.89041096
2 1:0 2:0 3:-48.28571429
3 1:-60.34408602 2:-74.66666667 3:0
1 1:-71.52631579 2:-48.66666667 3:-81.57142857
1 1:-76.5 2:-46.13207547 3:-72.08695652
1 1:-78.59375 2:-55.66666667 3:-83.96938776
1 1:-67.96721311 2:-57.8349835 3:-83.54320988
3 1:-52.5 2:-58.66666667 3:0
3 1:-58.375 2:-76.13888889 3:0
3 1:-62 2:-60.85714286 3:0
3 1:-55.66666667 2:-72 3:0
3 1:-56.92820513 2:-63.42142857 3:-82.4260355
3 1:-55.025 2:-65.59322034 3:-85.92857143
3 1:-67.33333333 2:-74 3:0
3 1:-39.55339806 2:-62.976 3:0
1 1:-68 2:-56 3:-74.85714286
2 1:0 2:-80 3:-52.10280374
1 1:-80 2:-57.05882353 3:-80
3 1:-56.72727273 2:-58.43243243 3:-84
1 1:-67.55555556 2:-58.92307692 3:-77.69230769
1 1:-73.66666667 2:-56.82352941 3:-70
2 1:0 2:0 3:-60.88888889
3 1:-58.71428571 2:-60.57142857 3:0
3 1:-55.77777778 2:-63.19587629 3:-84.63013699
3 1:-52.72340426 2:-58 3:0
3 1:-59.89473684 2:-59.29411765 3:0
1 1:-75.22222222 2:-50 3:-72
3 1:-58.14814815 2:-73.75 3:-84
1 1:-80 2:-60.09756098 3:-84.09756098
3 1:-56.22222222 2:-66 3:-84.28571429
3 1:-56.7 2:-74.15384615 3:0
4 1:-74.58333333 2:-74.3125 3:-76.36363636
1 1:-64.70588235 2:-47.44262295 3:-69.70526316
2 1:0 2:-86 3:0
1 1:-79.5 2:-62.89655172 3:-77.8
3 1:-56 2:-73.33333333 3:0
1 1:-72.74285714 2:-43.5154185 3:-79.91461412
1 1:-82.1875 2:-61.4092827 3:-83.73333333
3 1:-54.64724919 2:-63.05343511 3:-81.77777778
1 1:-78.10526316 2:-53.64705882 3:-68.72727273
2 1:0 2:-71.39130435 3:-53.43113772
1 1:-72.97237569 2:-58.29577465 3:-73.92090395
3 1:-54.69945355 2:-65.03901437 3:-82.34493671
2 1:0 2:-86 3:-53.6
1 1:-84.30894309 2:-54.18487395 3:-83.4211099
4 1:-70 2:-73.875 3:-70
3 1:-55.42465753 2:-62.12658228 3:-81.67272727
1 1:-72.43076923 2:-53.14285714 3:-78.22222222
3 1:-59.61904762 2:-74.34482759 3:-84.23076923
3 1:-56.23050847 2:-65.34126984 3:-80.40883978
2 1:0 2:-71.96825397 3:-52.34974533
1 1:-68.5 2:-54.2173913 3:-81.65363128
3 1:0 2:-74 3:0
1 1:-72.44642857 2:-54.31836735 3:-76.76923077
1 1:0 2:-50.70588235 3:0
1 1:-69.6 2:-46.38709677 3:-80.5
1 1:-72.2811245 2:-47.61928934 3:-83.44776119
2 1:0 2:-72 3:0
1 1:-74 2:-50.43589744 3:-70.21428571
4 1:-65.10204082 2:-74.89113924 3:-78.87692308
1 1:-71.14285714 2:-60.625 3:-68.5
3 1:-58.57142857 2:-73.2 3:0
3 1:-56.77419355 2:-71.25925926 3:0
1 1:-72.57142857 2:-63 3:-71.6
1 1:-72.81481481 2:-58 3:-80.7
2 1:-88 2:-81.2 3:-52
1 1:-65.78494624 2:-40.77419355 3:-72.79130435
4 1:-62.44444444 2:-76 3:-77.45454545
1 1:-75.33333333 2:-63.8125 3:-79.5
4 1:0 2:-78 3:0
1 1:-71.5 2:-50.22222222 3:-69.39130435
2 1:0 2:0 3:-56
2 1:0 2:0 3:-62
3 1:0 2:-74 3:0
1 1:-82.3 2:-56.94117647 3:-80.83333333
2 1:0 2:-81.26984127 3:-55.77234043
3 1:0 2:-59 3:0
1 1:-72.30769231 2:-49.64393939 3:-83.08016878
1 1:-76.62 2:-52.16033755 3:-79.08270677
1 1:-72.36363636 2:-54.42105263 3:-67.33333333
3 1:-48.875 2:0 3:0
1 1:-74.98113208 2:-57.51851852 3:-82.82142857
1 1:-74.53846154 2:-53.625 3:-80
3 1:-58 2:-72 3:0
2 1:0 2:-87.16666667 3:-59.13937282
1 1:-77.2173913 2:-57.38095238 3:-78.12987013
1 1:-85.14285714 2:-56.23768116 3:-83.3133515
3 1:-54.88888889 2:-72 3:0
3 1:-53.21666667 2:-72.96 3:-84
3 1:-56 2:-74 3:0
1 1:-72.7826087 2:-47.7027027 3:-84.69512195
1 1:-68.96078431 2:-45.50537634 3:-70.0057971
3 1:-60.73170732 2:-69.62962963 3:0
3 1:-58.8 2:-58.11764706 3:0
2 1:0 2:0 3:-64.32673267
1 1:-66.98666667 2:-49.83783784 3:-85.74468085
2 1:-84 2:0 3:-50
3 1:-59.42857143 2:-72.75 3:0
1 1:-73.96969697 2:-50.97777778 3:-80.92307692
2 1:0 2:-76 3:-46
3 1:-46 2:-68 3:0
1 1:-79.02857143 2:-57.81818182 3:-81.16666667
1 1:-66.36363636 2:-58 3:-64.76923077
2 1:0 2:0 3:-53.33333333
4 1:-74 2:-81.5 3:-70
1 1:-79.27272727 2:-59.4 3:-80.69565217
4 1:-71.33333333 2:-74.66666667 3:-72
3 1:-60 2:-73.25 3:0
3 1:-53.78947368 2:0 3:-84
3 1:-56.78571429 2:-66.27522936 3:-83.088
2 1:0 2:0 3:-56
3 1:-59.4 2:-69.10880829 3:0
2 1:0 2:0 3:-62
3 1:-59.14285714 2:-72 3:0
4 1:-74.5 2:-71.80952381 3:-72.36363636
1 1:-64.99667774 2:-40.08258929 3:-74.7029549
2 1:0 2:-84.8 3:-53.4
2 1:-80 2:-79.6 3:-44
2 1:0 2:0 3:-46
3 1:-62.66666667 2:-72.5 3:0
3 1:-57.5 2:-66.60465116 3:-89
2 1:0 2:-77.80952381 3:-42.83596838
2 1:0 2:0 3:-46
4 1:-77.75 2:-79.55555556 3:-82
1 1:-83.80952381 2:-58.38095238 3:-85
1 1:-70 2:-58.73684211 3:-70
4 1:-77 2:-80 3:-84.5
3 1:-57.06164384 2:-64.5382716 3:-82.89873418
1 1:-66.99646643 2:-49.20593692 3:-78.7509434
1 1:-76 2:-58.45454545 3:0
3 1:-60 2:-61.6 3:-86
1 1:-79.23809524 2:-54.09090909 3:-78
4 1:-72.6 2:-78.88888889 3:-84
2 1:0 2:-72.86666667 3:-51.98274002
2 1:0 2:0 3:-54.33333333
2 1:0 2:0 3:-46
3 1:-63.71428571 2:-68 3:-81
4 1:-75 2:-77.44444444 3:-81
3 1:-52 2:-60 3:-90
1 1:-73 2:-50.4 3:-77.66666667
3 1:-46.52173913 2:-71.05882353 3:-80
3 1:-55.76811594 2:-63.239819 3:-83.59452055
2 1:0 2:0 3:-48
3 1:-64.5 2:0 3:-80
1 1:-72 2:0 3:0
3 1:-58.75 2:-66.54545455 3:0
1 1:-82 2:-58.35714286 3:-83.14285714
4 1:-73.6 2:-80.5 3:-86
2 1:-88 2:0 3:-45.61111111
1 1:-79.88505747 2:-59.55607477 3:-82.07783418
2 1:0 2:0 3:-54
3 1:-57.71428571 2:-73.2 3:0
3 1:-62.16666667 2:-69.46153846 3:0
1 1:-64.48739496 2:-40.07272727 3:-69.83561644
1 1:0 2:-44.5 3:0
3 1:0 2:-61.79527559 3:-80
1 1:-71.96904025 2:-53.98773006 3:-82.20408163
4 1:-73.25 2:-71.77777778 3:-76.41509434
2 1:0 2:-74 3:-48
3 1:-51 2:-64 3:-85
1 1:-76 2:-45.6 3:0
1 1:-77.2 2:-54.41860465 3:-77.375
1 1:-78.85714286 2:0 3:0
1 1:-74.63829787 2:-64 3:-84.25
2 1:0 2:0 3:-57.3373494
2 1:0 2:0 3:-58
4 1:-70.15384615 2:-74.07692308 3:-82
1 1:-72.80645161 2:-48.74820144 3:-82.72072072
3 1:-56.91588785 2:-66.3030303 3:-80.10552764
2 1:0 2:-74 3:-53.60297767
2 1:0 2:0 3:-60
3 1:-64 2:-74 3:0
3 1:-58.39344262 2:-67.89473684 3:0
2 1:0 2:-71.5862069 3:-57.18367347
1 1:-70.6 2:-43.81818182 3:-71.05555556
1 1:-75.09090909 2:-56.79166667 3:-79
4 1:-72.17475728 2:-79.40506329 3:-84
4 1:-66.8 2:-76 3:0
2 1:0 2:0 3:-48
2 1:0 2:0 3:-50.4
1 1:-69.88235294 2:-51.95 3:0
2 1:0 2:-80 3:-38.34782609
4 1:-71.91836735 2:-80.25842697 3:-79.46875
1 1:-74 2:-49.38888889 3:-78.85714286
2 1:0 2:-86 3:-60
3 1:-60.05128205 2:-76.81818182 3:-81.59459459
4 1:-73 2:-80.2 3:-82
3 1:-54.75862069 2:-65.83486239 3:-82.57918552
2 1:0 2:-66 3:-47
2 1:0 2:-79.2 3:-52
1 1:-72.94117647 2:-48.0990099 3:-88
1 1:-75.14285714 2:-49.16959064 3:-76.2
3 1:-57 2:-72.95238095 3:-83.33333333
2 1:0 2:0 3:-59
3 1:0 2:-60 3:0
1 1:-71.11258278 2:-44.265625 3:-79.87096774
3 1:-50.92682927 2:-72.61682243 3:-84
3 1:-59.2 2:-61.27272727 3:-86.8
3 1:-55.14893617 2:-66.4486692 3:-82.84324324
1 1:-80.33333333 2:-58 3:-79.5
1 1:-71.30487805 2:-46.87116564 3:-79.9787234
1 1:-76.31578947 2:-44.08411215 3:-77.30952381
3 1:-52.54444444 2:-63.70334928 3:-84.03225806
2 1:0 2:-75.25 3:-58.19217082
2 1:0 2:0 3:-50
1 1:0 2:-49.33333333 3:-75.33333333
1 1:-75.3814433 2:-58.31761787 3:-77.54771784
3 1:-49.57575758 2:-68.08333333 3:0
2 1:0 2:-74 3:0
1 1:-72.375 2:-56.2 3:-70
1 1:-80.22222222 2:-58.08 3:0
1 1:-77.53472222 2:-52.03940887 3:-81.29432624
1 1:-64.57142857 2:-49.16666667 3:-75.5
2 1:-84 2:0 3:0
3 1:-64.26440678 2:-74.0106383 3:-82
3 1:-60.93103448 2:-72.85245902 3:0
1 1:-66.13333333 2:-42.67272727 3:-73.13402062
4 1:-69 2:-70.33333333 3:-84
1 1:-70.56896552 2:-47.3828125 3:-78.55045872
3 1:-56.69135802 2:-74.25 3:0
1 1:-67.33333333 2:-50.66666667 3:-74.90909091
3 1:-54.66666667 2:-65.70347003 3:-79.44773176
1 1:-70 2:-58 3:-68.125
1 1:-72.39153439 2:-48.27586207 3:-88
1 1:-71.01234568 2:-34.35359116 3:-81.90849673
3 1:-58.55 2:-67.13939394 3:-81.87616099
1 1:-74.68965517 2:-45.4974359 3:-77.71428571
2 1:0 2:-68.2300885 3:-58.19381443
1 1:-69.80912863 2:-47.57869249 3:-79.26108374
3 1:-57.45454545 2:-74 3:0
3 1:0 2:-66 3:0
1 1:-79.2 2:-54.64705882 3:-78.45054945
2 1:-86 2:-89.9752322 3:-63.27334852
3 1:-58 2:-73.5 3:0
3 1:-57.45454545 2:-72.53333333 3:0
1 1:-73.4 2:-45.83333333 3:-76.75
3 1:-61.37864078 2:-69.16666667 3:0
3 1:-51.5 2:-63.9 3:0
3 1:-57.2 2:-67.04 3:-83.97183099
1 1:-71.0647482 2:-33.93710692 3:-76.02690583
3 1:-62 2:0 3:0
3 1:0 2:-60.66666667 3:0
1 1:-83.72173913 2:-56.09550562 3:-83.88935282
3 1:-68 2:0 3:0
3 1:0 2:-77.76119403 3:0
1 1:-73.55319149 2:-51.390625 3:-79.88235294
1 1:-74.13333333 2:-47.21311475 3:-78.78787879
2 1:0 2:-86 3:-49
3 1:-58.57142857 2:-72 3:0
1 1:-68.4 2:0 3:-76
4 1:-72.46153846 2:-79.85820896 3:-81.7826087
4 1:-71.0543131 2:-78.01294498 3:-80
3 1:0 2:-76.76190476 3:-88
3 1:-57.6300578 2:-64.75384615 3:-82.74545455
1 1:-71.11949686 2:-49.33333333 3:-80.67759563
3 1:-54.5 2:-72.55652174 3:-82.57142857
2 1:-87 2:0 3:-52
1 1:-72.64615385 2:-44.59701493 3:-79.19282511
3 1:-66.66666667 2:-70.36363636 3:-84
1 1:-75.5 2:-61 3:-82
1 1:-72.88888889 2:-55.80645161 3:-69
4 1:-73.32824427 2:-74.44029851 3:-77.875
1 1:-67.40594059 2:-50.72727273 3:-74
2 1:0 2:-80 3:-48.66666667
1 1:-73.78021978 2:-46.73684211 3:-72.47619048
2 1:-88 2:-68 3:0
4 1:0 2:0 3:-81.33333333
1 1:-73.31746032 2:-52.57435897 3:-79.76731302
2 1:0 2:-80 3:-50.22222222
3 1:-59.33333333 2:-62.57894737 3:0
2 1:-84 2:-73.38235294 3:-50.97005988
4 1:-58 2:0 3:0
1 1:-84.93023256 2:-53.55555556 3:-81.89719626
2 1:-82 2:-74.75 3:-50.5
2 1:0 2:-75.75 3:-44.91922006
2 1:-82 2:-75.94827586 3:-44.64353312
1 1:-77.04347826 2:-54 3:-68.71186441
3 1:-58 2:-60.66666667 3:0
1 1:-68.90196078 2:-43.95477387 3:-80.997921
4 1:-68.56338028 2:-74.57683215 3:-75.83464567
3 1:-52 2:-67.33333333 3:0
3 1:-55.53846154 2:-61.08333333 3:0
1 1:-75.2 2:-54.42857143 3:-80.4
4 1:-75.75342466 2:-81.40425532 3:-72.17391304
4 1:0 2:-78.28571429 3:-81.33333333
2 1:0 2:0 3:-58
4 1:-68.33684211 2:-77.49450549 3:-78.41935484
3 1:-58.25210084 2:-73.43478261 3:0
4 1:-60.91588785 2:-76.69767442 3:-84
2 1:0 2:-73.95415473 3:-52.66517857
4 1:-68.47761194 2:-77.80645161 3:-84
2 1:-83 2:-76 3:-43.25581395
3 1:-58 2:-64 3:0
3 1:-49.9245283 2:-73.52380952 3:0
3 1:-56.21590909 2:-72.35820896 3:-86
1 1:-79.69230769 2:-54.66666667 3:-77.9047619
1 1:-72 2:0 3:-79
3 1:-62.22018349 2:-72.04 3:0
2 1:0 2:-78.66666667 3:-54
3 1:0 2:-61.03225806 3:-86
3 1:-62 2:-73.27272727 3:0
4 1:-74.625 2:-77.08333333 3:-71
3 1:-53.11111111 2:0 3:0
3 1:-56.47619048 2:-64.2244898 3:-78.40909091
3 1:-45.36842105 2:-69.83333333 3:-81.33333333
3 1:-60 2:0 3:0
1 1:-69.77777778 2:-51.5 3:-78.25
1 1:-74.22222222 2:-51.56923077 3:-86
3 1:-62.42553191 2:-73.09090909 3:0
4 1:-75.33333333 2:-76 3:0
3 1:-52.66666667 2:-69 3:0
3 1:-37.56862745 2:-62.21774194 3:0
2 1:0 2:-78 3:-64.67955801
2 1:0 2:0 3:-54
1 1:-82.59574468 2:-53.38888889 3:-81.67213115
1 1:-62.11111111 2:-38.31372549 3:-67.71428571
1 1:-76.4 2:-59.44444444 3:-78.75862069
1 1:-73.8203125 2:-55.27093596 3:-75.13615023
1 1:-72.40277778 2:-57.13953488 3:-68.05970149
1 1:-64.61349693 2:-52.74452555 3:-74.36363636
1 1:-75.33333333 2:-58.94117647 3:-68
4 1:-74.92857143 2:-71.42857143 3:-69.2
1 1:-71.68292683 2:-47.6 3:-76.5
4 1:-75.26027397 2:-80.36 3:-71.5
3 1:-58.01834862 2:-67.76699029 3:0
1 1:-73.53125 2:-57.74285714 3:-79.0952381
3 1:-56.9 2:-74.22222222 3:0
3 1:-62 2:-58.5 3:-85.2
3 1:-58.5 2:-74 3:0
3 1:-60.11111111 2:-66.69135802 3:-78.66666667
3 1:-62 2:-57.33333333 3:0
2 1:0 2:-84 3:-66.8
3 1:-58.54545455 2:-73.5 3:0
4 1:-71 2:-64 3:-72.85714286
1 1:-65.94219653 2:-50.94389439 3:-74.25678119
1 1:-74 2:-62.92307692 3:-80.4
1 1:-76.73684211 2:-55.77777778 3:-78
2 1:-84 2:0 3:-45.79310345
1 1:-72.66666667 2:-43 3:-77.5
3 1:-58 2:-74 3:0
1 1:-71.9375 2:-50.1443299 3:-64
1 1:-72.17460317 2:-47.52380952 3:-83.8
3 1:-50.40816327 2:-70.80794702 3:0
3 1:-64 2:0 3:-83
3 1:-59 2:0 3:0
3 1:-55.09589041 2:-59.29166667 3:0
1 1:-72 2:-59.33333333 3:-68.5
2 1:0 2:0 3:-50
2 1:0 2:-82.5 3:0
1 1:-76 2:0 3:0
2 1:0 2:-74 3:-47.5
2 1:0 2:0 3:-58
2 1:0 2:-73 3:-51.2
3 1:-38.95522388 2:-61.01408451 3:0
2 1:0 2:-78 3:0
3 1:-55.25 2:-62 3:-84
2 1:-82 2:-71.5 3:-49.33333333
1 1:-73.9375 2:-59.125 3:-69.79574468
1 1:-69 2:-57.23076923 3:-68.57142857
2 1:0 2:0 3:-51.33333333
2 1:0 2:-86 3:-60.66666667
3 1:-61.5 2:-73 3:0
1 1:-71.02564103 2:-55.5 3:-79.59036145
3 1:-55.79844961 2:-70.01005025 3:-86.06153846
4 1:-72.26315789 2:-78.21666667 3:-85.25
3 1:-59.50819672 2:-74 3:0
3 1:-59.33333333 2:-63.69230769 3:-86
2 1:0 2:-70 3:-53.14285714
1 1:-67.90604027 2:-51.02293578 3:-75.47601476
3 1:-59.11111111 2:-73.75 3:0
2 1:0 2:0 3:-52
3 1:0 2:-74.19047619 3:-79
1 1:-67.85454545 2:-55.11450382 3:-76.3125
4 1:-75.8 2:-71.92682927 3:-79.18055556
1 1:-75.58333333 2:-55.75221239 3:-74.6
2 1:0 2:-73.95652174 3:-53.54267815
1 1:-75.59447005 2:-54.08695652 3:-80.68047337
1 1:-69.74390244 2:-50.41237113 3:-69.13043478
2 1:-82 2:0 3:-49.6
3 1:-58 2:-62 3:0
1 1:-68.23611111 2:-40.90441176 3:-85.15294118
3 1:-59.63829787 2:-65.05042017 3:-82.05741627
3 1:-57.5 2:-62.35714286 3:-74
1 1:-78.66666667 2:-61.14285714 3:-84
3 1:-58 2:-60 3:-86
3 1:-56 2:-66 3:-82
1 1:-71.21126761 2:-46.65560166 3:-73.91264368
3 1:-63.58064516 2:-72.60301508 3:0
2 1:0 2:-72 3:-48
2 1:0 2:-78.28571429 3:-39.25925926
3 1:-54.66666667 2:-67 3:0
1 1:-69.46153846 2:-47.93548387 3:-78
2 1:0 2:-76.4 3:-55.11048951
2 1:0 2:-80.8 3:-54.66666667
3 1:-63.5 2:-68.22857143 3:0
3 1:-52 2:-70.09090909 3:-86
1 1:-76.66666667 2:-56.66666667 3:-77
3 1:-68.98550725 2:-85.02222222 3:-80
2 1:0 2:-77.42857143 3:-35.23076923
3 1:-54.08108108 2:-74.50314465 3:0
2 1:0 2:-85 3:-58.85714286
1 1:-67.64516129 2:-51 3:-74.4137931
3 1:-59 2:-72.73684211 3:-84
3 1:-62.81081081 2:-77.53846154 3:0
3 1:-58.57142857 2:-72.66666667 3:0
3 1:-59.77777778 2:-61.33333333 3:-81
1 1:-70.33333333 2:-29.25 3:-82.28571429
2 1:-75 2:-71.93421053 3:-40.74271229
2 1:0 2:-72.52380952 3:-52.99082569
1 1:-78.15384615 2:-54.2 3:-78.10169492
3 1:-54.47826087 2:-65.46987952 3:-80.52567976
3 1:-58.33333333 2:-65.8 3:-84
1 1:-72 2:-56.85714286 3:-64
3 1:-62.34146341 2:-71.85294118 3:-84
3 1:-66 2:-75.33333333 3:0
2 1:-81.33333333 2:0 3:-40.5
3 1:-57 2:-73.39130435 3:0
3 1:-55.66037736 2:-60.10526316 3:-84
3 1:-54 2:-60.5 3:0
3 1:-56.11627907 2:-64.4664723 3:-79.96825397
1 1:-72.53333333 2:-54.048583 3:-78.68013468
1 1:-74.65384615 2:-48.05479452 3:-82.22222222
1 1:-68 2:-52.4 3:-80
3 1:-54 2:-68.66666667 3:0
2 1:0 2:0 3:-48
1 1:-69.49019608 2:-47.02978723 3:-68.84931507
3 1:-58 2:-72.04651163 3:0
3 1:0 2:-65.5 3:0
2 1:0 2:0 3:-29.71428571
2 1:0 2:-72 3:-44.09090909
3 1:-68 2:-74 3:0
2 1:0 2:0 3:-48
3 1:-62 2:0 3:0
3 1:-54.16666667 2:-69.06666667 3:-84
1 1:-65.2 2:-49.23809524 3:-74.6
2 1:0 2:-74 3:-47.88235294
3 1:-57.84615385 2:-58 3:0
2 1:-86 2:-72 3:-48
1 1:-72.45833333 2:-51.52777778 3:-80.90909091
2 1:0 2:0 3:-60
2 1:-86 2:-84 3:-56.42857143
3 1:-63.69458128 2:-72.55172414 3:0
1 1:-82.92957746 2:-60.18867925 3:-83.46196251
3 1:-59 2:-65.05 3:-82.75
3 1:-54.54014599 2:-59.20710059 3:0
3 1:-59.30769231 2:-66.953125 3:-82.39269406
3 1:-60.46153846 2:-71.57142857 3:0
1 1:-85.5483871 2:-53.78571429 3:-83.96363636
3 1:-56.46153846 2:-65.57142857 3:-81.5
1 1:-72.33333333 2:-52.42962963 3:-78.2875817
3 1:0 2:-70 3:0
1 1:-69.42372881 2:-45.43455497 3:-78.59630607
2 1:0 2:0 3:-47.33333333
1 1:-72.63414634 2:-51.86440678 3:-80.34090909
1 1:-68 2:-50.4 3:-85.71428571
1 1:-80.15625 2:-55.2 3:-76.56
3 1:-57.30769231 2:-69.55555556 3:-83.27388535
3 1:-52.98765432 2:-66.65432099 3:-78.27807487
3 1:-56 2:-73.21212121 3:0
4 1:-73 2:-80 3:0
2 1:-86 2:-79.375 3:-52.45454545
3 1:-53.9093199 2:-58.18543046 3:0
2 1:-84 2:-79.975 3:-50.175
1 1:-65.66666667 2:-50 3:0
2 1:0 2:0 3:-46
3 1:-58.0776699 2:-65.18518519 3:0
1 1:-72.97354497 2:-52.17948718 3:-79.18218623
4 1:-72.8 2:-76 3:-82
2 1:-86 2:0 3:-47
3 1:-66.90909091 2:-74.11111111 3:0
3 1:-54.58156028 2:-61.56643357 3:0
1 1:-66.29411765 2:-42.80430108 3:-76.15853659
3 1:0 2:-61.6 3:0
4 1:-76 2:-82 3:-73.33333333
4 1:0 2:-78 3:0
4 1:-74 2:-79.2 3:-83
1 1:-65.06849315 2:-54.68367347 3:-77.51384615
1 1:-66.66666667 2:0 3:0
1 1:-64.28571429 2:-49.11111111 3:-74
2 1:0 2:-86 3:0
2 1:-88 2:0 3:-48.4
1 1:-73.86666667 2:-55.6909621 3:-86.94179894
1 1:-72.67857143 2:-61.62622951 3:-69.50985222
1 1:-69.52631579 2:-45.8028169 3:-81.65591398
2 1:0 2:-80 3:-43.46422629
1 1:-70.13333333 2:-50.78571429 3:-68.76923077
2 1:0 2:0 3:-64
1 1:-80.86363636 2:-60.51219512 3:-83.11764706
3 1:-42.48 2:-63.725 3:0
3 1:-58 2:-73.25 3:0
1 1:-78 2:-53.47826087 3:-77.6
1 1:-68 2:-47 3:-74
1 1:-75.57894737 2:-52.13793103 3:-81.41666667
1 1:-73.35483871 2:-56.21649485 3:-78.92936803
2 1:-84 2:-84 3:-51.32283465
3 1:-58.84242424 2:-63.81333333 3:-83.48739496
1 1:-74.4 2:-56.25 3:-73.5
3 1:-58.66666667 2:0 3:0
3 1:-49.77777778 2:-71.85714286 3:0
1 1:-69.76 2:-43.26451613 3:-77.79844961
4 1:-68.46560847 2:-72.125 3:-75.17021277
1 1:-73.32934132 2:-57.70680628 3:-70.40571429
3 1:-66 2:-79.5 3:-79
3 1:0 2:-65.93684211 3:-85.70588235
2 1:-86 2:-78 3:-41.12432432
3 1:-57.14285714 2:-72.76923077 3:0
3 1:-62.4 2:-75 3:0
4 1:-72.04347826 2:-70.52747253 3:-72.88
1 1:-73.11790393 2:-45.45626478 3:-82.82882883
2 1:-86 2:-82.5 3:-64
2 1:0 2:-73.60902256 3:-46.74734607
3 1:-60.05333333 2:-66.6741573 3:-84.66666667
2 1:0 2:0 3:-52
4 1:-70.8 2:-77.14285714 3:0
3 1:-55.17829457 2:-68.65068493 3:-81.52036199
1 1:-66.17283951 2:-48.02325581 3:-74.2962963
1 1:-70.29268293 2:-43.96347032 3:-69.43859649
3 1:0 2:-61 3:0
3 1:-57.2 2:-63.2 3:-84
1 1:-65.03125 2:-42.35497835 3:-79.06164384
3 1:-60 2:-73.2 3:0
2 1:0 2:-75.84615385 3:-48.09009009
3 1:-62 2:-72.21052632 3:0
4 1:-76.22222222 2:-79.6875 3:-71.80597015
1 1:-67.64705882 2:-48.51376147 3:-84.16666667
2 1:-90 2:-78.85714286 3:-50.20689655
3 1:0 2:-64 3:-84
1 1:-79.25 2:-61.33333333 3:-84
1 1:-68.28571429 2:-58.58333333 3:-65.77777778
2 1:0 2:0 3:-54
3 1:-48.31578947 2:-68.19047619 3:-79
4 1:-75 2:-84.5 3:-79
1 1:0 2:-54 3:-84
3 1:-60 2:-74 3:-88
4 1:-73.13043478 2:0 3:0
3 1:-61.82417582 2:-71.64 3:0
1 1:-79.18181818 2:-54.86363636 3:-77.25714286
3 1:-59.33333333 2:-72 3:0
3 1:-51.96721311 2:-69.41176471 3:-84.26666667
3 1:-58.66666667 2:-60 3:-85
3 1:0 2:-59.66666667 3:-86
3 1:-61.57142857 2:-74.66666667 3:0
2 1:0 2:-84 3:-58
1 1:-84.48275862 2:-54.83333333 3:-82.79245283
4 1:-72 2:-86 3:-84
4 1:-80.71304348 2:-72.70877193 3:-73.625
2 1:0 2:-75.2 3:-52.78561549
2 1:0 2:-86 3:-55.41666667
3 1:-48.22727273 2:-69.94520548 3:0
1 1:-73.12727273 2:-55.53703704 3:-69.87951807
1 1:-81.86206897 2:-53.56666667 3:-80.19230769
2 1:0 2:-80 3:-58.3652968
1 1:-81.66666667 2:-58.54166667 3:-79.18248175
1 1:-65.85074627 2:-48.01754386 3:-75.97026022
3 1:0 2:-63.55294118 3:-80.5
4 1:-74 2:-85 3:0
1 1:-73.19488818 2:-54.4 3:-78.72222222
3 1:-56 2:0 3:0
1 1:-68.97297297 2:-46.28660436 3:-67.74297189
1 1:-68.75 2:-54.08 3:-81.33333333
3 1:0 2:-63.87234043 3:-78
1 1:-71.65217391 2:-53.03703704 3:-77.8
2 1:-86 2:-86 3:-60.8712522
3 1:-58.66666667 2:-64 3:0
2 1:0 2:-88 3:-31.53846154
3 1:-58 2:-72.61538462 3:0
2 1:0 2:0 3:-49.33333333
1 1:-74.86580087 2:-56.86652079 3:-73.08849558
3 1:-58.4 2:-72 3:0
